lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
11.940000000000000,45.377499999999998,24.808416366577099,14.431425094604499,Italia
11.387200000000000,45.466400000000000,24.942825317382798,12.946550369262701,Italia
11.902200000000001,45.600299999999997,27.168153762817401,13.039704322814901,Italia
11.553300000000000,45.103900000000003,24.550949096679702,13.966908454895000,Italia
11.534200000000000,45.545800000000000,29.923442840576200,15.675766944885300,Italia
12.952199999999999,43.468100000000000,8.134535789489750,5.978239536285400,Italia
12.636400000000000,43.730600000000003,8.925988197326660,6.415174007415770,Italia
12.510300000000001,45.836900000000000,18.781255722045898,10.141651153564499,Italia
12.205600000000000,45.438299999999998,20.245491027831999,11.700007438659700,Italia
13.018599999999999,43.839700000000001,10.446206092834499,7.221124649047850,Italia
12.216900000000001,46.141399999999997,11.958658218383800,7.955994129180910,Italia
13.879400000000000,42.944400000000002,10.061166763305700,6.922834873199460,Italia
12.918900000000001,43.893300000000004,10.823970794677701,7.341791629791260,Italia
21.137100000000000,42.648800000000001,15.677910804748500,14.357490539550801,Kosovo
12.238600000000000,45.672499999999999,23.366573333740199,13.187024116516101,Italia
13.244999999999999,43.526899999999998,9.918154716491699,6.876070976257320,Italia
13.387499999999999,43.633299999999998,10.384594917297401,7.141574382781980,Italia
11.665800000000001,45.226700000000001,26.465726852416999,15.064009666442900,Italia
21.004700000000000,56.523200000000003,6.361375808715820,4.412718772888180,Latvia
13.341900000000001,43.598900000000000,10.348546028137200,7.123140335083010,Italia
11.299700000000000,44.738300000000002,21.116680145263700,11.515841484069799,Italia
21.173300000000001,56.162399999999998,4.282683372497561,3.355195760726930,Latvia
13.619400000000001,42.848599999999998,9.548842430114750,6.689918518066410,Italia
11.286099999999999,44.500000000000000,17.664028167724599,9.827737808227541,Italia
27.333400000000001,56.510199999999998,6.296626091003420,4.395836353302000,Latvia
11.569200000000000,45.848300000000002,11.233148574829100,7.542591571807860,Italia
12.627500000000000,43.932800000000000,10.728882789611800,7.304679393768310,Italia
10.926100000000000,44.149999999999999,7.629460334777830,6.155125141143800,Italia
11.890599999999999,45.433300000000003,26.061147689819300,14.109827041626000,Italia
12.401700000000000,43.908099999999997,9.333392143249510,7.106215476989750,Italia
